Barcode_ID,Product_Name,Kalori_100g (Kcal),Ingredients
8695336107176,BAGCI BIBERLI ZEYTIN 200 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336108500,BAGCI BIBERLI ZEYTIN 700 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336109170,BAGCI CIZIK ZEYTIN 700 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336107305,BAGCI GEMLIK AZTUZLU ZEYTIN 800 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336109163,BAGCI GEMLIK ZEYTIN 700 GR PET,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336107190,BAGCI KIRMA YESIL ZEYTIN 200 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336108326,BAGCI SECME ZEYTIN 200 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336110374,BAGCI SIYAH ZEYTIN 1 KG TNK,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336107169,BAGCI YESIL CIZIK ZEYTIN 200 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8695336109194,BAGCI YESIL KIRMA ZEYTIN 700 GR,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8690560038036,BAGDAT ADACAYI 60GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560078704,BAGDAT BAH. DEFNE YAGPRAGI 6GR,883.3,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560220219,BAGDAT BAH. LIMON TUZU 60GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560038050,BAGDAT CAY BESI BIR YERDE 30GR,0.0,%100 Siyah Çay Yaprakları
8690560035714,BAGDAT HIMALAYA TUZU 110 G,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8698572034190,BAGDAT SOFRADA OGUTME TUZU 110 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560011404,BAGDAT TUZL.CAM ZERDECAL 55GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560035721,BAGDATB SARIMSAKLI HIMALAYA TUZU 110G,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336108548,BAĞCI S.ZEYTİN 400GR SEÇME,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8696591010317,BAĞCI SİYAH ZEYTİN 200 GR AZ TUZLU,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336107343,BAĞCI SİYAH ZEYTİN 200 GR ÖZEL,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336109279,BAĞCI SİYAH ZEYTİN 200 GR SOSLU,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336109187,BAĞCI YEŞİL BİBER ZEYTİN 700GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336108517,BAĞCI YEŞİL ÇİZİK ZEYTİN 400GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336108524,BAĞCI YEŞİL KIRMA ZEYTİN 400GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695336108531,BAĞCI YEŞİL KOKTEYL ZEYTİN 400GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560058089,BAĞDAT B.ÇAYI 2GR*20Lİ*12 BAHARAT,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560058065,BAĞDAT B.ÇAYI 2GR*20Lİ*12 KUŞBURNU,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560058041,BAĞDAT B.ÇAYI 2GR*20Lİ*12 NANE LİMON,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560058010,BAĞDAT B.ÇAYI 2GR*20Lİ*12 REZENE ANASON,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560058034,BAĞDAT B.ÇAYI 2GR*20Lİ*12 YEŞİL,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560078285,BAĞDAT LİMON TUZU 1000GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690560025050,BAĞDAT PUDRA ŞEKERİ 250GR,387.2,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690946290638,BAHAR 5 KG CUBUK MAKARNA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690946290546,BAHAR 5 KG TEL SEHRIYE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690946290560,BAHAR 5 KG YUZUK MAKARNA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690946290607,BAHAR 5KG BONCUK MAKARNA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690946290621,BAHAR 5KG PENNE MAKARNA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690946290553,BAHAR MAK 5 KG ARPA SEHRIYE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690843050014,BAHCIVAN 200 GR DIL PEYNIRI,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690843092533,BAHCIVAN 420 GR DILIMLI BEYAZ PEYNIR,300.0,"Pastörize İnek Sütü, Peynir Mayası, Tuz, Peynir Kültürü"
8690843092069,BAHCIVAN 420 GR DILIMLI LIGHT B.PEYNIR,300.0,"Pastörize İnek Sütü, Peynir Mayası, Tuz, Peynir Kültürü"
8690843095374,BAHCIVAN 80 GR PEYNIR LEZZET TOPLARI,300.0,"Pastörize İnek Sütü, Peynir Mayası, Tuz, Peynir Kültürü"
8690843092915,BAHCIVAN BEMBEYAZ 450 GR TAM YAGLI,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690843092960,BAHCIVAN KREM PEYNIR 500GR,300.0,"Pastörize İnek Sütü, Peynir Mayası, Tuz, Peynir Kültürü"
8697742930010,BALABAN BOZA 1LT,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8004800008152,BALACCO SAVOİARDİ KEDİ DİLİ 200GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697566661152,BALCI BABA BAL 850 GR,280.0,%100 Doğal Çiçek/Çam Balı
8698943680117,BALCIZADE BAL 225 GR,280.0,%100 Doğal Çiçek/Çam Balı
8698943680100,BALCIZADE BAL 460 GR,280.0,%100 Doğal Çiçek/Çam Balı
8698943680506,BALCIZADE BAL 720 GR,280.0,%100 Doğal Çiçek/Çam Balı
8699216616277,BALI KOZLENMIS BIBER 3100 GR TNK,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699216616260,BALI KOZLENMIS PATLICAN 3100 GR TNK,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8691930170066,BALIM KAYMAK BAL 460 GR,280.0,%100 Doğal Çiçek/Çam Balı
8691930170059,BALIM KAYMAK BAL 850 GR,280.0,%100 Doğal Çiçek/Çam Balı
8691930170073,BALIMKAYMAK BAL 225 GR,280.0,%100 Doğal Çiçek/Çam Balı
8690835100208,BALIN DRAJE 200 GR BADEM SEKERI B.CIK.KAPLI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690835100161,BALIN DRAJE 200 GR SUTLU BITTER BEYAZ,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690835100130,BALIN DRAJE SUTLU BADEMLI 200 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690835100154,BALIN DRAJE SUTLU FINDIKLI 200 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690068000573,BALKAYA 225GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699462670030,BALKAYMAK 460 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699462670023,BALKAYMAK 750 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690068000566,BALKAYMAK BAL 460 GR,280.0,%100 Doğal Çiçek/Çam Balı
8694789011221,BALKAYMAK HELVA 500 GR-KAKAOLU,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789011245,BALKAYMAK REÇEL 1000 GR-ÇİLEK,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789011252,BALKAYMAK REÇEL 1000 GR-GÜL,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789011269,BALKAYMAK REÇEL 1000 GR-KAYISI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789011382,BALKAYMAK REÇEL 1000 GR-VİŞNE,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789010842,BALKAYMAK REÇEL 465 GR-ÇİLEK,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8694789010835,BALKAYMAK REÇEL 465 GR-VİŞNE,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697734510015,BALKOS KAGIT HELVA 45G,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998113404,BALKOVAN 225 GR SUZME CAM BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998132429,BALKOVAN 400 GR CICEK BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998151154,BALKOVAN 460 GR Y.SERI CAM BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998151123,BALKOVAN 460 GR Y.SERI CICEK BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998113435,BALKOVAN 850 GR SUZME CAM BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998113374,BALKOVAN BALPARMAK CICEK BAL 850GR,280.0,%100 Doğal Çiçek/Çam Balı
8690998112384,BALKOVAN CICEK BALI 350GR(CITKAPAK),280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112421,BALKOVAN CICEK BALI 460GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112391,BALKOVAN CICEK BALI 600GR(CITKAPAK),280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112414,BALKOVAN SUZME CICEK BALI 225GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112438,BALKOVAN SUZME CICEK BALI 800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998122437,BALKOVAN SUZME CICEK BALI 800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690778755107,BALKUPU CAY 1 KG HARMAN,280.0,%100 Siyah Çay Yaprakları
8690778755138,BALKUPU CAY 500 GR HARMAN,280.0,%100 Siyah Çay Yaprakları
8690778655018,BALKUPU KESME SEKER 1KG,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655025,BALKUPU KUP SEKER 1 KG,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655469,BALKUPU KUP SEKER 5 KG SARMA EKONOMIK,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655414,BALKUPU KUP SEKER SARGILI ELITE 750 GR,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655711,BALKUPU TOZ SEKER 1 KG,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655759,BALKUPU TOZ SEKER 3 KG,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778655773,BALKUPU TOZ SEKER 5 KG,280.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690778855135,BALKÜPÜ 500 GR KARADENİZ ÇİÇEĞİ,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
86907786555018,BALKÜPÜ KÜP ŞEKER 1KG*20,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
9254470389177,BALLI FISTIK 30 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697427980057,BALLIKAYNAK BAL 850 GR,280.0,%100 Doğal Çiçek/Çam Balı
8692121500082,BALMAR KAŞAR 500GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8692121030275,BALMAR SUT 1 LT YARIM YAGLI,884.0,Pastörize / UHT İnek Sütü
8690504051510,BALMOND 100 GR-BAL BADEM,280.0,%100 Doğal Çiçek/Çam Balı
8001100011912,BALOCCO DAMLA ÇIKOLATALI KURABIYE 350 GR,450.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8001100059259,BALOCCO FINDIK 250GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8001100059242,BALOCCO KAK.GOFRET 250GR,450.0,"Buğday Unu (Glüten), Şeker, Bitkisel Yağ (Palm, Ayçiçek, Pamuk, Kanola), Nişasta, Kabartıcılar (Amonyum Bikarbonat, Sodyum Bikarbonat), Aroma Vericiler, Tuz, Emülgatör (Soya Lesitini)"
8001100012018,BALOCCO SAVIOARDI 200GR KEDI DILI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8001100059266,BALOCCO VAN.GOFRET 250GR,450.0,"Buğday Unu (Glüten), Şeker, Bitkisel Yağ (Palm, Ayçiçek, Pamuk, Kanola), Nişasta, Kabartıcılar (Amonyum Bikarbonat, Sodyum Bikarbonat), Aroma Vericiler, Tuz, Emülgatör (Soya Lesitini)"
8690998113251,BALPARMAK 1001 ÇİÇEK 850 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998102118,BALPARMAK 225 GR OZEL SECIM SUZME CICEK BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998982147,BALPARMAK 225GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998102200,BALPARMAK 350 GR OZEL SECIM SUZME CICEK BALI CIT,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112520,BALPARMAK 460GR SUZME CAM BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
869099815829,BALPARMAK APITERA-APIZEN 7 GR 7 LI,285.7,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998113343,BALPARMAK BAL 225G,280.0,%100 Doğal Çiçek/Çam Balı
8690998117112,BALPARMAK BAL 250 GR,280.0,%100 Doğal Çiçek/Çam Balı
8690998117228,BALPARMAK BAL 350 GR SUZME CAM,280.0,%100 Doğal Çiçek/Çam Balı
8690998117129,BALPARMAK BAL 350 GR SUZME CICEK,280.0,%100 Doğal Çiçek/Çam Balı
8690998112339,BALPARMAK BAL 40 GR TUP DISNEY,280.0,%100 Doğal Çiçek/Çam Balı
8690998312142,BALPARMAK BAL 460 GR KESTANE BALI,280.0,%100 Doğal Çiçek/Çam Balı
8690998312173,BALPARMAK BAL 460 GR NARENCIYE BALI,280.0,%100 Doğal Çiçek/Çam Balı
8690998102231,BALPARMAK BAL 600 GR ÖZEL,280.0,%100 Doğal Çiçek/Çam Balı
8690998117136,BALPARMAK BAL 600 GR SUZME CICEK,280.0,%100 Doğal Çiçek/Çam Balı
8690998130098,BALPARMAK BAL STICK 7GR SUZME CICEK,285.7,%100 Doğal Çiçek/Çam Balı
8690998117235,BALPARMAK CAM BALI 600GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690989112339,BALPARMAK CICEK 40GR TUP,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998130074,BALPARMAK CICEK BALI 460 GR + CAM BALI 225 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112186,BALPARMAK CICEK BALI 850GR+90GR CAM BALI,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998102149,BALPARMAK ÇAM BALI 460GR*12,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998120099,BALPARMAK KATLA BALLA 18*7 GR,285.7,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998102170,BALPARMAK ÖZEL 850 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998150966,BALPARMAK PIKNIK 7*20 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998150997,BALPARMAK PIKNIK 7*20 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998532335,BALPARMAK SUZME CAM BALI 40 GR*3,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112537,BALPARMAK SUZME CAM BALI 850 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112513,BALPARMAK SUZME CAMBALI CAM 225 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112117,BALPARMAK SUZME CICEK BALI CAM KAVANOZ 225 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112124,BALPARMAK SUZME CICEK BALI CAM KAVANOZ 460 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112131,BALPARMAK SUZME CICEK BALI CAM KAVANOZ 850 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112346,BALPARMAK TUP CAM BALI 60GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690998112315,BALPARMAK TUP CAM BALI 90GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699916081054,BALTALI %100 KECI SEFERIHISAR LIGHT PEYNIRI 350GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699916012027,BALTALI %100 KECI SUTUNDEN BUS PEYNIRI 200 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699916025027,BALTALI %100 KECI SUTUNDEN LABNE PEYNIRI 200 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699916017046,BALTALI %100 KECI SUTUNDEN TAZE KASAR 300GR,280.0,"Pastörize İnek Sütü, Peynir Mayası, Tuz, Peynir Kültürü"
8699916016056,BALTALI %100 KECI SUTUNDEN TULUM PEYNIRI 350GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699916118125,BALTALI KECI SUTU 1000 ML,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8698509282854,BANKO ÇİKOLATA 40 GR,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690451706228,BANVIT BATON HINDI SALAM 1000 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706167,BANVIT BATON SUCUK 300 GR PILIC,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451707171,BANVIT BI DILIM PILIC SUCUK 100GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706594,BANVIT BI DILIM SALAM 60 GR HINDI,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706891,BANVIT BI DILIM SUCUK 100G,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706662,BANVIT DANA SUCUK BATON 300GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706624,BANVIT DILIM SALAM 60G,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
2811765010009,BANVIT KIRMIZI MACAR SALAM 1000 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451065684,BANVIT KIRMIZI SUCUK 250 GR KANGAL,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451701452,BANVIT KORPE KUVET PILIC KOKTEYL SOSİS 1 KG*PRMS*,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690451091720,BANVIT KORPE PILIC SALAM 500 GR BAHARATLI,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451702978,BANVIT KORPE SOSIS PILIC UZUN 1 KG *PRMS*,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451078233,BANVIT KORPE VAKUMLU SOSIS 250 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706174,BANVIT PILIC SUCUK DILIMLI 400GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706457,BANVIT SALAM 750 GR BATON,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706419,BANVIT SOSIS 360 GR KOKTEYL,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706150,BANVIT SUCUK 250 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690451706440,BANVIT TOMBUL SALAM 300 GR PILIC,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8013355999341,BARILLA GRAN PAVESI 250GR. OLIVE ZEYTINLI,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8076800000061,BARILLA MAFALDINE MAKARNA 500 GR,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809500289,BARILLA MAKARNA 250 GR TORTELLINI ITH.,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579991346,BARILLA MAKARNA 500 GR ARPA SEHRIYE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140638,BARILLA MAKARNA 500 GR BAVETTE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140621,BARILLA MAKARNA 500 GR BUKLE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140591,BARILLA MAKARNA 500 GR BURGU,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809539197,BARILLA MAKARNA 500 GR FIYONK,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579993234,BARILLA MAKARNA 500 GR HELEZON,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579926454,BARILLA MAKARNA 500 GR INCE UZUN,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579993241,BARILLA MAKARNA 500 GR INCE UZUN,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140614,BARILLA MAKARNA 500 GR KALEM,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140652,BARILLA MAKARNA 500 GR KELEBEK,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809523738,BARILLA MAKARNA 500 GR LAZANYA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579926461,BARILLA MAKARNA 500 GR MANTI,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579993210,BARILLA MAKARNA 500 GR MANTI,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579991117,BARILLA MAKARNA 500 GR SPAGHETTI,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579991360,BARILLA MAKARNA 500 GR TEL SEHRIYE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140584,BARILLA MAKARNA 500GR DENIZKABUGU,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8690579140607,BARILLA MAKARNA 500GR MINI MIDYE,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809509367,BARILLA MAKARNA 500GR UZUN SPAGETTI,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809517690,BARILLA MAKARNA ITAL 250GR TORTEL.RIC.SPIN.,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809519977,BARILLA MAKARNA ORECCHIETTE 500GR,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809513739,BARILLA MAKARNA SOS BASILLICO 400GR,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809513753,BARILLA MAKARNA SOS PESTO GENOVESE 190GR,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809513388,BARILLA MAKARNA SOSU 400 GR ARABIBATTA,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8076809513692,BARILLA MAKARNA SOSU 400 GR NAPOLITEN,350.0,"Durum Buğdayı İrmiği (Glüten içerir), Su"
8691997000221,BASAK 5 KG TEK SARGILI KUP SEKER,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000252,BASAK KRISTAL TOZ SEKER 1000 GR,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000269,BASAK KRISTAL TOZ SEKER 2000 GR,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000276,BASAK KRISTAL TOZ SEKER 3000 GR,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000283,BASAK KRISTAL TOZ SEKER 5000 GR,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000337,BASAK KUP SEKER 1000GR 360 LI,387.0,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8691997000313,BASAK KUP SEKER 750GR,386.9,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8690906008518,BAŞAK ADAÇAYI 40 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
